#              u               K              ΔK               V              ΔV               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
  0.00000000E+00  2.08236922E+04  2.67000145E+01 -3.96957606E+04  3.33033008E+01 -1.88720684E+04  2.51317958E+01 -1.88720684E+04  2.51317958E+01  3.54232287E+01  2.96385820E-02 -6.75276890E+01  2.70077582E-02 -3.21044603E+01  4.15168638E-02  5.87839462E+02  3.27630066E-01  3.45563150E+05  3.85367643E+02  1.55566208E-02  8.67042258E-06  8.49963698E-01  1.38213631E-03
 -1.00000000E+00  2.06536462E+04  8.42184896E+01 -3.94463154E+04  1.01386453E+02 -1.87926692E+04  2.38743624E+01 -1.82075112E+04  2.31651779E+01  3.52876311E+01  8.53840717E-02 -6.74056114E+01  6.08808790E-02 -3.21179803E+01  3.79638984E-02  5.85158059E+02  9.93094578E-01  3.42467834E+05  1.15781629E+03  1.54856599E-02  2.62813179E-05  8.41435032E-01  2.02953811E-03
 -2.00000000E+00  2.04696134E+04  3.25288782E+01 -3.93423287E+04  4.28092702E+01 -1.88727153E+04  1.95241314E+01 -1.77056039E+04  1.90747159E+01  3.50759285E+01  3.29713166E-02 -6.74172428E+01  2.87841023E-02 -3.23413143E+01  2.82582193E-02  5.83555712E+02  4.16528254E-01  3.40549367E+05  4.85933270E+02  1.54432553E-02  1.10230301E-05  8.45094220E-01  1.64056164E-03
 -3.00000000E+00  1.96887363E+04  3.34638182E+01 -3.80594625E+04  3.77473859E+01 -1.83707262E+04  1.72340991E+01 -1.66535658E+04  1.69331113E+01  3.43958570E+01  3.70669091E-02 -6.64916496E+01  2.43527893E-02 -3.20957926E+01  3.17188370E-02  5.72386820E+02  3.90204945E-01  3.27639271E+05  4.46189907E+02  1.51476811E-02  1.03264083E-05  8.12701731E-01  1.39214893E-03
 -4.00000000E+00  1.98077894E+04  6.70984216E+01 -3.83639554E+04  9.71564276E+01 -1.85561661E+04  3.46589753E+01 -1.62581111E+04  3.15900866E+01  3.44715362E+01  6.55826082E-02 -6.67704047E+01  6.80813859E-02 -3.22988685E+01  2.94176972E-02  5.74513742E+02  8.88388042E-01  3.30114376E+05  1.01311451E+03  1.52039681E-02  2.35103573E-05  8.21223498E-01  1.92449599E-03
 -5.00000000E+00  1.88685931E+04  4.19247697E+01 -3.76567897E+04  3.26076587E+01 -1.87881966E+04  2.02412718E+01 -1.59628201E+04  2.12728660E+01  3.33889267E+01  5.08679850E-02 -6.66398926E+01  1.83793401E-02 -3.32509659E+01  5.13852519E-02  5.65075291E+02  4.08000426E-01  3.19322493E+05  4.62976683E+02  1.49541883E-02  1.07973490E-05  8.24898384E-01  1.48972989E-03
 -6.00000000E+00  1.86268143E+04  2.90167591E+01 -3.73889542E+04  2.32197187E+01 -1.87621400E+04  2.40542296E+01 -1.53890853E+04  2.44642878E+01  3.31321479E+01  3.81850642E-02 -6.65073759E+01  2.06372406E-02 -3.33752281E+01  4.88374278E-02  5.62175776E+02  2.71951236E-01  3.16049045E+05  3.06136408E+02  1.48774554E-02  7.19693469E-06  8.23815489E-01  1.74998177E-03
 -7.00000000E+00  1.99208670E+04  2.62266773E+01 -3.87298952E+04  3.55414326E+01 -1.88090282E+04  1.38972809E+01 -1.47751608E+04  1.22389623E+01  3.45677021E+01  2.60061808E-02 -6.72075139E+01  2.18411654E-02 -3.26398118E+01  1.75941504E-02  5.76266779E+02  3.51392449E-01  3.32093168E+05  4.04353854E+02  1.52503605E-02  9.29927196E-06  8.12932270E-01  1.28815718E-03
 -8.00000000E+00  1.96495622E+04  4.35058160E+01 -3.84086759E+04  5.75516770E+01 -1.87591137E+04  1.79378744E+01 -1.41759112E+04  1.46056165E+01  3.42960635E+01  4.36732384E-02 -6.70406886E+01  3.62169979E-02 -3.27446252E+01  1.99853683E-02  5.72900312E+02  5.56977461E-01  3.28233379E+05  6.35999910E+02  1.51612701E-02  1.47398867E-05  8.17670362E-01  1.50796555E-03
 -9.00000000E+00  1.97076941E+04  2.00868005E+01 -3.85023559E+04  2.59108865E+01 -1.87946618E+04  9.38880558E+00 -1.36335389E+04  8.51410787E+00  3.43653737E+01  1.97509167E-02 -6.71401061E+01  1.39534958E-02 -3.27747324E+01  1.47187861E-02  5.73458101E+02  2.74407510E-01  3.28862925E+05  3.14656951E+02  1.51760315E-02  7.26193767E-06  8.11768231E-01  1.08263208E-03
