#              u               K              ΔK               V              ΔV               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
 -7.00000000E+00  1.92989790E+04  8.83588634E+00 -3.82826829E+04  7.97081528E+00 -1.89837039E+04  9.04268762E+00 -1.49874658E+04  9.23616466E+00  3.38049268E+01  1.10730909E-02 -6.70577764E+01  1.03468008E-02 -3.32528496E+01  1.79184218E-02  5.70891165E+02  8.65974254E-02  3.25917178E+05  9.88380219E+01  1.51081000E-02  2.29172061E-06  9.91836157E-01  3.54833572E-04
 -8.00000000E+00  1.91696333E+04  1.25315413E+01 -3.81755406E+04  1.04518722E+01 -1.90059073E+04  9.64040547E+00 -1.44583821E+04  1.01973782E+01  3.37230161E+01  1.39081748E-02 -6.71583863E+01  1.22891022E-02 -3.34353701E+01  2.19046667E-02  5.68440655E+02  1.42899381E-01  3.23125980E+05  1.62550962E+02  1.50432495E-02  3.78169737E-06  9.88393588E-01  6.00758153E-04
 -9.00000000E+00  1.75046185E+04  2.56997805E+01 -3.64340256E+04  1.99808150E+01 -1.89294071E+04  6.99204372E+00 -1.39834386E+04  8.92802312E+00  3.18515287E+01  3.15760230E-02 -6.62975672E+01  5.33418018E-03 -3.44460385E+01  2.70888935E-02  5.49552061E+02  2.62533842E-01  3.02012349E+05  2.90465439E+02  1.45433806E-02  6.94771149E-06  9.74830770E-01  5.08157491E-03
 -1.00000000E+01  1.83608770E+04  6.85504868E+00 -3.72797459E+04  6.38487942E+00 -1.89188690E+04  2.95455248E+00 -1.33362441E+04  3.19868392E+00  3.28891934E+01  7.82782882E-03 -6.67781508E+01  3.78833491E-03 -3.38889574E+01  7.78195629E-03  5.58262490E+02  8.00992742E-02  3.11657870E+05  8.94768193E+01  1.47738939E-02  2.11975296E-06  9.79983639E-01  3.02651905E-03
 -1.10000000E+01  1.75158691E+04  1.15051753E+01 -3.63643332E+04  8.90545721E+00 -1.88484641E+04  5.59145487E+00 -1.28185012E+04  6.33325320E+00  3.19526195E+01  1.39395304E-02 -6.63366714E+01  4.52875457E-03 -3.43840520E+01  1.53003103E-02  5.48178445E+02  1.26104300E-01  3.00500882E+05  1.38965126E+02  1.45070291E-02  3.33723343E-06  9.81279911E-01  2.36140697E-03
 -1.20000000E+01  1.71356875E+04  2.03095193E+01 -3.59038140E+04  2.13180314E+01 -1.87681265E+04  3.59763658E+00 -1.22540553E+04  4.03721166E+00  3.15660839E+01  2.18608926E-02 -6.61406024E+01  7.33477440E-03 -3.45745185E+01  1.61648248E-02  5.42839265E+02  2.67921370E-01  2.94679398E+05  2.91966585E+02  1.43657327E-02  7.09028781E-06  9.67286394E-01  3.70719957E-03
 -1.30000000E+01  1.68890938E+04  1.54939385E+01 -3.56094298E+04  1.66376400E+01 -1.87203360E+04  6.03370148E+00 -1.17087571E+04  6.16467513E+00  3.13131134E+01  1.70199503E-02 -6.60224470E+01  8.40616757E-03 -3.47093336E+01  1.57462451E-02  5.39352220E+02  2.08907348E-01  2.90904701E+05  2.25502760E+02  1.42734513E-02  5.52853712E-06  9.74223214E-01  7.86722677E-04
 -1.40000000E+01  1.61295485E+04  1.70913728E+01 -3.47550744E+04  1.43465336E+01 -1.86255259E+04  6.63849152E+00 -1.12143646E+04  8.05180149E+00  3.04688243E+01  2.10104364E-02 -6.56537493E+01  4.49486520E-03 -3.51849251E+01  2.10445384E-02  5.29368660E+02  2.05435007E-01  2.80234998E+05  2.18612676E+02  1.40092458E-02  5.43664517E-06  9.45952314E-01  6.30294766E-03
 -1.50000000E+01  1.57147522E+04  3.93187859E+01 -3.41709181E+04  4.75220372E+01 -1.84561659E+04  1.00703980E+01 -1.06281435E+04  5.36198465E+00  3.01090436E+01  4.10145981E-02 -6.54768391E+01  1.66218000E-02 -3.53677955E+01  2.59998177E-02  5.21868158E+02  5.99253012E-01  2.72374538E+05  6.28218166E+02  1.38107520E-02  1.58586702E-05  8.61410267E-01  1.26579643E-02
 -1.60000000E+01  1.40461611E+04  1.05243046E+01 -3.22485055E+04  1.24028804E+01 -1.82023443E+04  3.67220994E+00 -1.02083009E+04  3.73920233E+00  2.81116428E+01  1.26957376E-02 -6.45446245E+01  3.77422219E-03 -3.64329817E+01  1.07435087E-02  4.99627716E+02  1.67145244E-01  2.49641337E+05  1.67429909E+02  1.32221795E-02  4.42334239E-06  7.95464579E-01  1.36110830E-02
 -1.70000000E+01  1.39306273E+04  3.07674274E+00 -3.20750569E+04  3.56028204E+00 -1.81444296E+04  1.76794866E+00 -9.72793296E+03  1.58248940E+00  2.81371538E+01  4.02252677E-03 -6.47864864E+01  1.67910187E-03 -3.66493326E+01  3.73870153E-03  4.95088038E+02  4.86686771E-02  2.45117275E+05  4.82690611E+01  1.31020412E-02  1.28797094E-06  7.35800562E-01  9.62443695E-03
 -1.80000000E+01  1.35477433E+04  3.75533728E+00 -3.16046811E+04  2.95410647E+00 -1.80569379E+04  4.11107259E+00 -9.24852487E+03  4.14308501E+00  2.76844462E+01  6.43502842E-03 -6.45841497E+01  2.93936686E-03 -3.68997035E+01  8.78916617E-03  4.89356277E+02  4.04948641E-02  2.39473764E+05  3.96649035E+01  1.29503555E-02  1.07165867E-06  7.36492059E-01  2.54522687E-03
 -1.90000000E+01  1.31245254E+04  4.38800990E+00 -3.10418169E+04  7.60790067E+00 -1.79172916E+04  4.54846027E+00 -8.74829806E+03  3.15760697E+00  2.71961847E+01  5.40723236E-03 -6.43247597E+01  4.31888509E-03 -3.71285750E+01  4.67566451E-03  4.82578606E+02  8.71774556E-02  2.32887482E+05  8.38056062E+01  1.27709908E-02  2.30706969E-06  7.07096975E-01  4.84925665E-03
 -2.00000000E+01  1.33271787E+04  3.70810625E+00 -3.12858089E+04  8.39165646E+00 -1.79586301E+04  5.32826168E+00 -8.26689562E+03  3.54208783E+00  2.75017505E+01  3.97453700E-03 -6.45617356E+01  4.49810249E-03 -3.70599851E+01  4.68507133E-03  4.84586726E+02  9.79587623E-02  2.34829802E+05  9.41774148E+01  1.28241338E-02  2.59238693E-06  7.19886591E-01  2.65484804E-03
 -2.10000000E+01  1.25024047E+04  2.45537184E+01 -3.01362406E+04  2.12255819E+01 -1.76338359E+04  1.04421027E+01 -7.76093023E+03  1.15266551E+01  2.65916978E+01  4.11431833E-02 -6.41004905E+01  1.34284077E-02 -3.75087927E+01  2.92536139E-02  4.70138368E+02  2.47628009E-01  2.21039204E+05  2.33469757E+02  1.24417715E-02  6.55324331E-06  7.77154520E-01  4.94290570E-03
 -2.20000000E+01  1.13596541E+04  3.44858296E+01 -2.84599427E+04  4.81867272E+01 -1.71002886E+04  1.49835602E+01 -7.21245492E+03  4.55091068E+00  2.52713099E+01  4.46395624E-02 -6.33208038E+01  2.53994754E-02 -3.80494939E+01  2.05236477E-02  4.49446986E+02  5.96684392E-01  2.02032165E+05  5.38684505E+02  1.18941935E-02  1.57906935E-05  4.90862906E-01  6.00303649E-03
 -2.30000000E+01  1.10958185E+04  1.89512706E+01 -2.78157373E+04  3.19924217E+01 -1.67199188E+04  1.45785914E+01 -6.72601590E+03  5.01334420E+00  2.55354299E+01  1.49226044E-02 -6.40205935E+01  1.27943909E-02 -3.84851635E+01  2.22826283E-02  4.34517517E+02  5.70142863E-01  1.88881217E+05  4.92741158E+02  1.14990991E-02  1.50882969E-05  4.47482577E-01  3.78000824E-03
 -2.40000000E+01  1.03295459E+04  9.68519241E+00 -2.60823280E+04  1.32003135E+01 -1.57527822E+04  6.12424930E+00 -6.20944950E+03  3.66139206E+00  2.59774531E+01  1.51145259E-02 -6.55962536E+01  1.08784823E-02 -3.96188004E+01  1.41993362E-02  3.97638861E+02  2.34427359E-01  1.58145410E+05  1.86637197E+02  1.05231400E-02  6.20390038E-06  7.57664273E-01  1.65997605E-03
 -2.50000000E+01  9.12738696E+03  3.98195100E+01 -2.43603242E+04  5.21390209E+01 -1.52329373E+04  1.31861797E+01 -5.86744733E+03  5.57259628E+00  2.43580034E+01  6.41114367E-02 -6.50255092E+01  2.79397793E-02 -4.06675058E+01  3.91410641E-02  3.74619598E+02  6.58761336E-01  1.40377023E+05  4.95066706E+02  9.91395678E-03  1.74335017E-05  8.05130847E-01  1.71224254E-03
 -2.60000000E+01  8.80406051E+03  1.21423125E+01 -2.38620906E+04  1.51951561E+01 -1.50580300E+04  3.49738897E+00 -5.53611537E+03  2.33774975E+00  2.40387559E+01  2.03089734E-02 -6.51571941E+01  7.45010355E-03 -4.11184382E+01  1.36919877E-02  3.66227488E+02  1.97799976E-01  1.34138394E+05  1.45856273E+02  9.69186743E-03  5.23459109E-06  6.75007303E-01  1.59675860E-02
 -2.70000000E+01  8.54090892E+03  9.75447872E+00 -2.33544419E+04  1.64733866E+01 -1.48135330E+04  7.03007468E+00 -5.16210431E+03  3.05313424E+00  2.38923346E+01  1.66265815E-02 -6.53354079E+01  1.69763600E-02 -4.14430733E+01  6.63361702E-03  3.57460320E+02  1.72444507E-01  1.27797533E+05  1.22325041E+02  9.45985256E-03  4.56358236E-06  6.68592586E-01  1.34704357E-02
 -2.80000000E+01  8.24601806E+03  6.97130797E+00 -2.27288394E+04  1.28795509E+01 -1.44828214E+04  6.14107101E+00 -4.79689393E+03  2.27275420E+00  2.38371722E+01  1.10799140E-02 -6.57073111E+01  1.11273027E-02 -4.18701389E+01  6.59649899E-03  3.45925980E+02  1.47983804E-01  1.19695590E+05  1.01771344E+02  9.15460705E-03  3.91625276E-06  6.72234453E-01  1.30536262E-02
 -2.90000000E+01  7.41527980E+03  3.46407741E+00 -2.10342077E+04  7.47787111E+00 -1.36189279E+04  4.39814505E+00 -4.45692363E+03  1.29158330E+00  2.34740276E+01  4.19776749E-03 -6.65908010E+01  8.45175256E-03 -4.31167734E+01  8.08584660E-03  3.15931182E+02  1.50477710E-01  9.98787137E+04  9.49816296E+01  8.36082281E-03  3.98225164E-06  6.90820609E-01  1.23426790E-02
 -3.00000000E+01  7.21326164E+03  3.87767338E+00 -2.01286799E+04  8.33943995E+00 -1.29154183E+04  4.80765057E+00 -4.15698708E+03  9.44742631E-01  2.47132000E+01  6.71960711E-03 -6.89636021E+01  1.19191654E-02 -4.42504021E+01  8.96992754E-03  2.91947707E+02  1.59752376E-01  8.52958260E+04  9.38644423E+01  7.72612261E-03  4.22769700E-06  7.25905806E-01  9.91559811E-03
 -3.10000000E+01  5.91447539E+03  4.74393128E+00 -1.76516630E+04  7.03443345E+00 -1.17371876E+04  2.93966483E+00 -3.99335236E+03  1.50140307E+00  2.36785710E+01  1.10597757E-02 -7.06697374E+01  9.21300093E-03 -4.69911664E+01  1.16612995E-02  2.49801136E+02  1.13262952E-01  6.24159600E+04  5.68100965E+01  6.61075308E-03  2.99739794E-06  8.33505595E-01  3.31013804E-04
 -3.20000000E+01  5.77874070E+03  1.97494587E+01 -1.73381478E+04  3.35395182E+01 -1.15594071E+04  1.40682663E+01 -3.77204906E+03  2.68217888E+00  2.37434109E+01  4.26160105E-02 -7.12478648E+01  2.11855126E-02 -4.75044539E+01  2.47718140E-02  2.43354938E+02  4.04897820E-01  5.92362141E+04  1.95935804E+02  6.44016049E-03  1.07152415E-05  8.09678864E-01  3.80916213E-04
 -3.30000000E+01  5.43951010E+03  2.25769045E+00 -1.67600283E+04  2.79680197E+00 -1.13205182E+04  1.80134096E+00 -3.55425648E+03  1.50174454E+00  2.31136637E+01  7.40389728E-03 -7.12172727E+01  3.98779857E-03 -4.81036091E+01  7.12584033E-03  2.35341265E+02  3.74300667E-02  5.53881628E+04  1.76372975E+01  6.22808615E-03  9.90551661E-07  8.09311863E-01  3.38668142E-04
 -3.40000000E+01  5.54260877E+03  1.98286890E+00 -1.69106246E+04  3.46016232E+00 -1.13680158E+04  1.99617760E+00 -3.33398275E+03  1.11419337E+00  2.34564582E+01  5.57929945E-03 -7.15664898E+01  4.27221301E-03 -4.81100317E+01  4.82986357E-03  2.36295090E+02  3.96564827E-02  5.58370141E+04  1.86831572E+01  6.25332824E-03  1.04947167E-06  7.92154843E-01  3.31842352E-04
 -3.50000000E+01  5.01705231E+03  2.16304093E+00 -1.60211778E+04  3.23417923E+00 -1.10041255E+04  1.64545122E+00 -3.10584081E+03  1.14195757E+00  2.22322280E+01  6.57381951E-03 -7.09956407E+01  4.08001386E-03 -4.87634128E+01  5.86192855E-03  2.25665277E+02  3.64501237E-02  5.09257170E+04  1.64380884E+01  5.97202018E-03  9.64618405E-07  8.10513440E-01  3.40167724E-04
 -3.60000000E+01  4.95683908E+03  1.11491950E+01 -1.58667878E+04  2.06179214E+01 -1.09099488E+04  1.00041675E+01 -2.84893459E+03  3.29554754E+00  2.21347947E+01  2.78873348E-02 -7.08588170E+01  2.06985956E-02 -4.87240222E+01  1.56378896E-02  2.23917060E+02  2.29716622E-01  5.01435079E+04  1.02411113E+02  5.92575526E-03  6.07923524E-06  8.10347734E-01  7.36619789E-04
 -3.70000000E+01  4.99685584E+03  2.96995872E+00 -1.59782245E+04  5.18462467E+00 -1.09813687E+04  2.62293635E+00 -2.65971203E+03  1.19933201E+00  2.22168332E+01  8.28706706E-03 -7.10426888E+01  5.52217931E-03 -4.88258556E+01  5.07648854E-03  2.24909639E+02  5.70855953E-02  5.05853066E+04  2.55331907E+01  5.95202293E-03  1.51071679E-06  8.02140890E-01  3.79783651E-04
 -3.80000000E+01  4.75699414E+03  1.77343818E+01 -1.54943245E+04  3.67920975E+01 -1.07373303E+04  1.91465717E+01 -2.39575321E+03  3.80157685E+00  2.16646441E+01  4.04485112E-02 -7.05794736E+01  3.57863126E-02 -4.89148295E+01  8.11634150E-03  2.19515188E+02  4.10238601E-01  4.81998258E+04  1.80244095E+02  5.80926383E-03  1.08565804E-05  7.89406167E-01  1.45050286E-03
 -3.90000000E+01  4.46025416E+03  8.99749886E+00 -1.49062427E+04  1.74560634E+01 -1.04459885E+04  8.55535328E+00 -2.14712683E+03  1.27512710E+00  2.09573869E+01  2.26063602E-02 -7.00489144E+01  1.59612522E-02 -4.90915274E+01  8.73903540E-03  2.12791326E+02  2.01252252E-01  4.52864571E+04  8.57968689E+01  5.63132312E-03  5.32595234E-06  7.87350539E-01  9.42343763E-04
