#              L               K              ΔK               V              ΔV               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
  2.50000000E+01  8.37291631E+03  4.88128394E+00 -1.77958240E+04  5.21444330E+00 -9.42290765E+03  3.41404291E+00 -5.90406694E+03  3.26577704E+00  3.09327663E+01  1.29494191E-02 -6.57448092E+01  5.65337625E-03 -3.48120429E+01  1.25473105E-02  2.70680055E+02  6.27367909E-02  7.32679567E+04  3.39225849E+01  1.43265882E-02  3.32053915E-06  9.90725656E-01  4.68166208E-04
  3.00000000E+01  9.83166651E+03  1.93046006E+01 -2.10928966E+04  2.37031525E+01 -1.12612301E+04  6.94335629E+00 -7.08937503E+03  5.19093762E+00  3.06352317E+01  3.69099217E-02 -6.57271113E+01  2.23463060E-02 -3.50918796E+01  1.99288064E-02  3.20911927E+02  2.54244336E-01  1.02987942E+05  1.63745060E+02  1.41543893E-02  1.12138972E-05  9.10100178E-01  2.92468313E-03
  3.50000000E+01  1.15012172E+04  2.27139098E+01 -2.46533826E+04  2.73054207E+01 -1.31521654E+04  7.13254732E+00 -8.27932770E+03  5.43683571E+00  3.06823879E+01  3.44265417E-02 -6.57710058E+01  1.55785699E-02 -3.50886179E+01  2.23176234E-02  3.74833672E+02  3.30389428E-01  1.40504771E+05  2.48103020E+02  1.41708887E-02  1.24906367E-05  9.10376931E-01  2.26288620E-03
  4.00000000E+01  1.31503733E+04  1.66997967E+01 -2.81680567E+04  2.18539474E+01 -1.50176835E+04  9.29658620E+00 -9.45354537E+03  7.53756464E+00  3.07237255E+01  2.36912604E-02 -6.58111336E+01  1.43813357E-02 -3.50874081E+01  1.70099214E-02  4.28010622E+02  2.45091721E-01  1.83196929E+05  2.09498310E+02  1.41586253E-02  8.10765336E-06  8.32945066E-01  4.85891082E-03
  5.00000000E+01  1.69632872E+04  2.82326466E+00 -3.57255728E+04  3.78833280E+00 -1.87622855E+04  1.40081020E+00 -1.17353586E+04  1.05754207E+00  3.13822959E+01  2.92426190E-03 -6.60931575E+01  1.90038537E-03 -3.47108616E+01  1.97970317E-03  5.40532837E+02  4.34269151E-02  2.92177732E+05  4.68862574E+01  1.43046952E-02  1.14925269E-06  9.74688595E-01  1.64993177E-04
  7.50000000E+01  2.41501480E+04  2.14424289E+00 -5.22098524E+04  2.27936573E+00 -2.80597044E+04  1.19200456E+00 -1.76971886E+04  1.15087155E+00  3.02968250E+01  1.92726708E-03 -6.54983625E+01  8.13747890E-04 -3.52015375E+01  1.60657946E-03  7.97116593E+02  2.74774409E-02  6.35395903E+05  4.38030962E+01  1.40632960E-02  4.84776273E-07  9.38305587E-01  2.12309464E-04
  1.00000000E+02  3.32156497E+04  2.25255285E+00 -7.09931044E+04  1.86654101E+00 -3.77774547E+04  1.53358054E+00 -2.37865534E+04  1.53483519E+00  3.08631301E+01  1.66915306E-03 -6.59650277E+01  5.52416616E-04 -3.51018976E+01  1.54719953E-03  1.07622318E+03  2.30504181E-02  1.15825740E+06  4.96181104E+01  1.42406192E-02  3.05003864E-07  9.50140772E-01  1.83144432E-04
