3.149590993413646240e-07 5.999999999999999778e-02
3.171928518189629791e-07 1.799999999999999933e-01
3.093747181473687893e-07 2.999999999999999889e-01
2.781021834609921889e-07 4.199999999999999845e-01
3.104915943861679668e-07 5.400000000000000355e-01
3.026734607145737770e-07 6.599999999999999201e-01
3.317122429233520224e-07 7.800000000000000266e-01
3.964910647737036313e-07 8.999999999999999112e-01
4.210623420272852723e-07 1.020000000000000018e+00
3.495822627441387041e-07 1.140000000000000124e+00
4.221792182660845028e-07 1.259999999999999787e+00
4.623867628628543647e-07 1.379999999999999893e+00
4.657373915792518973e-07 1.500000000000000000e+00
5.204643272804110143e-07 1.620000000000000107e+00
5.684900055487750660e-07 1.739999999999999769e+00
5.684900055487750660e-07 1.859999999999999876e+00
4.958930500268294261e-07 1.979999999999999982e+00
5.930612828023567600e-07 2.100000000000000089e+00
5.003605549820260304e-07 2.219999999999999751e+00
6.690088670406999854e-07 2.339999999999999858e+00
6.723594957570974651e-07 2.459999999999999964e+00
6.288013224439300176e-07 2.580000000000000071e+00
6.846451343838882591e-07 2.699999999999999734e+00
6.332688273991266219e-07 2.819999999999999840e+00
7.605927186222314845e-07 2.939999999999999947e+00
7.605927186222314845e-07 3.060000000000000053e+00
8.008002632190014523e-07 3.179999999999999716e+00
7.661770998162273193e-07 3.299999999999999822e+00
7.661770998162273193e-07 3.419999999999999929e+00
8.867997336065372226e-07 3.540000000000000036e+00
7.494239562342399209e-07 3.659999999999999698e+00
6.176325600559383481e-07 3.779999999999999805e+00
7.494239562342399209e-07 3.899999999999999911e+00
1.021941758501236169e-06 4.019999999999999574e+00
8.521765702037629837e-07 4.140000000000000568e+00
1.021941758501236169e-06 4.259999999999999787e+00
1.169369422022725910e-06 4.379999999999999893e+00
1.169369422022725910e-06 4.500000000000000000e+00
1.155966907157135991e-06 4.619999999999999218e+00
1.588198011572412774e-06 4.740000000000000213e+00
1.550224219453241479e-06 4.859999999999999432e+00
1.421783451991337386e-06 4.980000000000000426e+00
1.555808600647237208e-06 5.099999999999999645e+00
1.412848442080943966e-06 5.219999999999999751e+00
1.881936462376593449e-06 5.339999999999999858e+00
1.561392981841233360e-06 5.459999999999999076e+00
1.418432823274939906e-06 5.580000000000000071e+00
1.550224219453241479e-06 5.699999999999999289e+00
1.562509858080031956e-06 5.820000000000000284e+00
1.252018263693864095e-06 5.939999999999999503e+00
1.252018263693864095e-06 6.060000000000000497e+00
1.364822763812580020e-06 6.179999999999999716e+00
1.364822763812580020e-06 6.299999999999999822e+00
1.684249368109141089e-06 6.419999999999999929e+00
2.974241423922177326e-06 6.539999999999999147e+00
3.049072131921721321e-06 6.660000000000000142e+00
3.027851483384537001e-06 6.779999999999999361e+00
3.056890265593314876e-06 6.900000000000000355e+00
3.294784904457537626e-06 7.019999999999999574e+00
3.241174844995177528e-06 7.139999999999999680e+00
2.903878220877829406e-06 7.259999999999999787e+00
2.903878220877829406e-06 7.379999999999999005e+00
2.407985170851000298e-06 7.500000000000000000e+00
3.472368226426604896e-06 7.619999999999999218e+00
2.410218923328598335e-06 7.740000000000000213e+00
2.796658101953109633e-06 7.859999999999999432e+00
2.410218923328598335e-06 7.979999999999999538e+00
2.779904958371122658e-06 8.099999999999999645e+00
3.380784374845073079e-06 8.219999999999998863e+00
4.495426861166640295e-06 8.339999999999999858e+00
1.561392981841233360e-06 8.460000000000000853e+00
3.065825275503708719e-06 8.580000000000000071e+00
3.356213097591491702e-06 8.699999999999999289e+00
3.065825275503708719e-06 8.820000000000000284e+00
2.540893443268100889e-06 8.939999999999999503e+00
3.788444202006768274e-06 9.059999999999998721e+00
4.234077821287636034e-06 9.179999999999999716e+00
6.444375897871183337e-06 9.300000000000000711e+00
5.100773782595788061e-06 9.419999999999999929e+00
5.100773782595788061e-06 9.539999999999999147e+00
3.271330503442754845e-06 9.660000000000000142e+00
4.186052143019271876e-06 9.779999999999999361e+00
3.776158563379977374e-06 9.899999999999998579e+00
3.515926399739771708e-06 1.001999999999999957e+01
3.919118721946270404e-06 1.014000000000000057e+01
4.237428450004032667e-06 1.025999999999999979e+01
5.118643802416574055e-06 1.037999999999999901e+01
4.574725074121381212e-06 1.050000000000000000e+01
5.118643802416574055e-06 1.061999999999999922e+01
3.781742944573973314e-06 1.073999999999999844e+01
4.574725074121381212e-06 1.085999999999999943e+01
5.402330367071562078e-06 1.098000000000000043e+01
2.663861517159888732e-05 1.109999999999999964e+01
4.225142811377241343e-06 1.121999999999999886e+01
5.032644332029038178e-05 1.133999999999999986e+01
2.869255057475055591e-06 1.146000000000000085e+01
2.869255057475055591e-06 1.157999999999999829e+01
6.680706910001086869e-05 1.169999999999999929e+01
6.680706910001086869e-05 1.182000000000000028e+01
7.344689833967191206e-05 1.193999999999999950e+01
4.194987152929664026e-06 1.205999999999999872e+01
5.952503602304031458e-05 1.217999999999999972e+01
4.881866039791150746e-06 1.230000000000000071e+01
4.881866039791150746e-06 1.241999999999999993e+01
1.246657257747628119e-04 1.253999999999999915e+01
1.991904096848759172e-04 1.266000000000000014e+01
2.643880601247771767e-04 1.277999999999999936e+01
8.828459917211880484e-05 1.289999999999999858e+01
8.612456052628122396e-05 1.301999999999999957e+01
1.453365249708237633e-02 1.314000000000000057e+01
1.934419593714005112e-02 1.325999999999999979e+01
2.600715791745909430e-02 1.337999999999999901e+01
2.600715344995413805e-02 1.350000000000000000e+01
2.364288281508974271e-02 1.361999999999999922e+01
3.146874750400886073e-02 1.373999999999999844e+01
3.146874527025638607e-02 1.385999999999999943e+01
2.860795948530014260e-02 1.398000000000000043e+01
3.807716459945367782e-02 1.409999999999999964e+01
4.607335626541839146e-02 1.421999999999999886e+01
5.068068407382655960e-02 1.433999999999999986e+01
5.068068407382655960e-02 1.445999999999999908e+01
4.607337301856196526e-02 1.457999999999999829e+01
4.188488608534211149e-02 1.469999999999999929e+01
4.607335738229462879e-02 1.482000000000000028e+01
4.188487156595101235e-02 1.493999999999999950e+01
4.607335626541839146e-02 1.505999999999999872e+01
4.607335626541839146e-02 1.517999999999999972e+01
4.188487156595101235e-02 1.530000000000000071e+01
2.600734443579097790e-02 1.541999999999999815e+01
2.860786678457232640e-02 1.553999999999999915e+01
3.807717800196853963e-02 1.566000000000000014e+01
3.461561778690479263e-02 1.577999999999999936e+01
2.600734890329593416e-02 1.589999999999999858e+01
2.364305258027803863e-02 1.601999999999999957e+01
3.146874973776134232e-02 1.614000000000000057e+01
2.860795613467142715e-02 1.625999999999999801e+01
1.953969618773193292e-02 1.637999999999999901e+01
1.953968836959826469e-02 1.650000000000000000e+01
2.860796953718629243e-02 1.661999999999999744e+01
2.364288169821350191e-02 1.674000000000000199e+01
1.934430427413521072e-02 1.685999999999999943e+01
1.776341063316454888e-02 1.697999999999999687e+01
3.807717576821605804e-02 1.710000000000000142e+01
3.807717576821605804e-02 1.721999999999999886e+01
1.614855725327695238e-02 1.733999999999999986e+01
3.461561778690479263e-02 1.746000000000000085e+01
1.953974421341020049e-02 1.757999999999999829e+01
1.776341286691702354e-02 1.769999999999999929e+01
1.614849247445510061e-02 1.782000000000000028e+01
2.149354496049608876e-02 1.793999999999999773e+01
2.364289956823332345e-02 1.806000000000000227e+01
1.953968836959826469e-02 1.817999999999999972e+01
3.461561778690479263e-02 1.829999999999999716e+01
2.364288058133726111e-02 1.842000000000000171e+01
2.364288058133726111e-02 1.853999999999999915e+01
2.364288058133726111e-02 1.865999999999999659e+01
2.364288058133726111e-02 1.878000000000000114e+01
1.213269694527837651e-02 1.889999999999999858e+01
1.356122297912334528e-03 1.901999999999999957e+01
1.786367596375026262e-03 1.914000000000000057e+01
2.377418501947544793e-03 1.925999999999999801e+01
1.623893376164434188e-03 1.937999999999999901e+01
1.623996128778403903e-03 1.950000000000000000e+01
1.804329200047394581e-03 1.961999999999999744e+01
1.804329200047394581e-03 1.974000000000000199e+01
4.333904219511505295e-04 1.985999999999999943e+01
2.643880601247771767e-04 1.997999999999999687e+01
3.513044859043670180e-04 2.010000000000000142e+01
5.238026703581816950e-04 2.021999999999999886e+01
5.238026703581816950e-04 2.033999999999999631e+01
3.225516240127213464e-04 2.046000000000000085e+01
3.583810137533984951e-04 2.057999999999999829e+01
4.533400653285812014e-06 2.069999999999999929e+01
1.786367596375026262e-03 2.082000000000000028e+01
4.947761737880301744e-06 2.093999999999999773e+01
1.146607484275999003e-04 2.105999999999999872e+01
2.456390587040555842e-04 2.117999999999999972e+01
3.260831866798042798e-04 2.129999999999999716e+01
3.512464083399494640e-04 2.142000000000000171e+01
1.123834377766884060e-04 2.153999999999999915e+01
1.134020289064732398e-04 2.165999999999999659e+01
3.875560548633103168e-06 2.178000000000000114e+01
8.612456052628122396e-05 2.189999999999999858e+01
1.972805513165293572e-04 2.201999999999999957e+01
4.497660613644238333e-06 2.214000000000000057e+01
4.715161092387987825e-04 2.225999999999999801e+01
8.760442154269012832e-05 2.237999999999999901e+01
1.246657257747628119e-04 2.250000000000000000e+01
1.133595876093988661e-04 2.261999999999999744e+01
4.557971930539392967e-06 2.274000000000000199e+01
1.133595876093988661e-04 2.285999999999999943e+01
5.173370738117733172e-06 2.297999999999999687e+01
4.647322029643326323e-06 2.310000000000000142e+01
2.239962309486053611e-04 2.321999999999999886e+01
4.015170078482998719e-06 2.333999999999999631e+01
5.409031624504357038e-06 2.346000000000000085e+01
1.385060561259620780e-04 2.357999999999999829e+01
4.853944133821172314e-06 2.369999999999999929e+01
4.429531163077488450e-06 2.382000000000000028e+01
1.875235204943798701e-06 2.393999999999999773e+01
3.890079939737492529e-06 2.405999999999999872e+01
9.633615997762200438e-05 2.417999999999999972e+01
9.633615997762200438e-05 2.429999999999999716e+01
1.517924158627169699e-04 2.442000000000000171e+01
3.520393904694968630e-06 2.453999999999999915e+01
6.084853436601732075e-05 2.465999999999999659e+01
3.888963063498693087e-06 2.478000000000000114e+01
1.992049290759802921e-04 2.489999999999999858e+01
1.992049290759802921e-04 2.501999999999999957e+01
3.548137110466740066e-04 2.514000000000000057e+01
3.583810137533984951e-04 2.525999999999999801e+01
6.018064237521541523e-05 2.537999999999999901e+01
6.018064237521541523e-05 2.550000000000000000e+01
1.008813995190390930e-03 2.561999999999999744e+01
3.909066835797077965e-06 2.574000000000000199e+01
1.811104171311950423e-04 2.585999999999999943e+01
1.811104171311950423e-04 2.597999999999999687e+01
4.923190460626720792e-06 2.610000000000000142e+01
5.717289466412926692e-05 2.621999999999999886e+01
7.060221455945041964e-05 2.633999999999999631e+01
8.681925754681431610e-05 2.646000000000000085e+01
5.047163723133428386e-06 2.657999999999999829e+01
4.931567032417714491e-05 2.669999999999999929e+01
5.081786886536201778e-06 2.682000000000000028e+01
5.081786886536201778e-06 2.693999999999999773e+01
4.360284836271941666e-06 2.705999999999999872e+01
8.773509606262962495e-05 2.717999999999999972e+01
8.688738699738106429e-05 2.729999999999999716e+01
7.204633553621775540e-05 2.742000000000000171e+01
1.008816228942868405e-03 2.753999999999999915e+01
4.291295391001316594e-04 2.765999999999999659e+01
2.381693904189667848e-04 2.778000000000000114e+01
6.545341509858628012e-05 2.789999999999999858e+01
7.198267359060621514e-05 2.801999999999999602e+01
4.792515940687218238e-05 2.814000000000000057e+01
6.626873475290967475e-05 2.825999999999999801e+01
6.626873475290967475e-05 2.837999999999999901e+01
2.421946123835989683e-05 2.850000000000000000e+01
2.661962827553930442e-05 2.861999999999999744e+01
2.937451520616132339e-04 2.873999999999999844e+01
4.229945379204078521e-05 2.885999999999999943e+01
8.828459917211880484e-05 2.897999999999999687e+01
8.828459917211880484e-05 2.910000000000000142e+01
2.366549062391551240e-05 2.921999999999999886e+01
9.540915269941868248e-05 2.933999999999999631e+01
9.540915269941868248e-05 2.946000000000000085e+01
4.194987152929664026e-06 2.957999999999999829e+01
5.243722772399693173e-04 2.969999999999999929e+01
2.165209782823226026e-04 2.982000000000000028e+01
9.641545819057673852e-05 2.993999999999999773e+01
2.645790459616118788e-04 3.005999999999999872e+01
1.381788113879939338e-04 3.017999999999999972e+01
5.477161075071106073e-06 3.029999999999999716e+01
6.012368168703666654e-05 3.042000000000000171e+01
5.195708262893716934e-06 3.053999999999999915e+01
5.195708262893716934e-06 3.065999999999999659e+01
2.407638939216972835e-04 3.078000000000000114e+01
4.647322029643326323e-06 3.089999999999999858e+01
3.227884017753467299e-04 3.101999999999999602e+01
1.543522962020446308e-06 3.114000000000000057e+01
5.282824609520051405e-06 3.125999999999999801e+01
1.022757078155559559e-04 3.137999999999999901e+01
5.557576164264646432e-06 3.150000000000000000e+01
3.958209390304241565e-06 3.161999999999999744e+01
1.518303896548361086e-04 3.173999999999999844e+01
1.518303896548361086e-04 3.185999999999999943e+01
1.793424020451759649e-04 3.197999999999999687e+01
2.917280735743419748e-06 3.209999999999999432e+01
4.217324677705647789e-06 3.221999999999999886e+01
5.105241287550984983e-06 3.234000000000000341e+01
