0.000000000000000000e+00	1.845498750000000021e-01	5.482062179999999717e-04
1.041666999999999940e-02	1.529489629999999933e-01	5.455160069999999851e-04
2.083333000000000060e-02	1.280861389999999878e-01	5.408597480000000264e-04
3.125000000000000000e-02	1.080766650000000023e-01	5.316079150000000515e-04
4.166667000000000287e-02	9.171046550000000463e-02	5.195118810000000104e-04
5.208332999999999713e-02	7.818648279999999839e-02	5.061907449999999541e-04
6.250000000000000000e-02	6.690118929999999686e-02	4.929839210000000124e-04
7.291667000000000287e-02	5.743590619999999758e-02	4.805643100000000102e-04
8.333332999999999713e-02	4.946419419999999872e-02	4.695788540000000121e-04
9.375000000000000000e-02	4.273009760000000268e-02	4.584615099999999818e-04
1.041667000000000010e-01	3.699012139999999921e-02	4.492457159999999842e-04
1.145832999999999990e-01	3.208920989999999862e-02	4.404734849999999958e-04
1.250000000000000000e-01	2.788468490000000147e-02	4.341060479999999918e-04
1.354167000000000010e-01	2.430040730000000010e-02	4.287791799999999946e-04
1.458332999999999990e-01	2.122509620000000152e-02	4.241377229999999791e-04
1.562500000000000000e-01	1.855637419999999968e-02	4.194932759999999848e-04
1.666667000000000010e-01	1.624353330000000151e-02	4.170972690000000174e-04
1.770832999999999990e-01	1.425827370000000080e-02	4.177632989999999756e-04
1.875000000000000000e-01	1.248940920000000086e-02	4.148605160000000207e-04
1.979167000000000010e-01	1.095556580000000071e-02	4.131643529999999890e-04
2.083332999999999990e-01	9.618112439999999819e-03	4.113814649999999822e-04
2.187500000000000000e-01	8.487178689999999581e-03	4.079755169999999768e-04
2.291667000000000010e-01	7.483412069999999770e-03	4.049801570000000116e-04
2.395832999999999990e-01	6.623879079999999732e-03	4.045928660000000141e-04
2.500000000000000000e-01	5.883894950000000297e-03	4.024521739999999841e-04
2.604167000000000010e-01	5.268367959999999996e-03	4.002126919999999958e-04
2.708332999999999990e-01	4.714524020000000239e-03	3.985565240000000175e-04
2.812500000000000000e-01	4.245964359999999937e-03	3.960501230000000009e-04
2.916667000000000010e-01	3.851059329999999975e-03	3.964594400000000241e-04
3.020832999999999990e-01	3.522931850000000052e-03	4.015483709999999795e-04
3.125000000000000000e-01	3.246731699999999901e-03	4.098948339999999770e-04
3.229167000000000010e-01	2.991218410000000012e-03	4.220343559999999920e-04
3.333332999999999990e-01	2.793793379999999927e-03	4.354799139999999892e-04
