0.000000000000000000e+00	9.648714499999999639e-01	5.087354009999999621e-03
1.041666999999999940e-02	8.071700720000000162e-01	5.066178949999999848e-03
2.083333000000000060e-02	6.917294880000000035e-01	5.021897130000000341e-03
3.125000000000000000e-02	6.013159500000000435e-01	4.952020629999999771e-03
4.166667000000000287e-02	5.277275209999999772e-01	4.892532790000000097e-03
5.208332999999999713e-02	4.661505910000000030e-01	4.805249689999999997e-03
6.250000000000000000e-02	4.136625219999999770e-01	4.705449149999999837e-03
7.291667000000000287e-02	3.687730519999999901e-01	4.601520139999999877e-03
8.333332999999999713e-02	3.294492580000000226e-01	4.526552199999999727e-03
9.375000000000000000e-02	2.949422480000000180e-01	4.448874000000000231e-03
1.041667000000000010e-01	2.644070190000000209e-01	4.371978589999999699e-03
1.145832999999999990e-01	2.373446999999999918e-01	4.308837850000000330e-03
1.250000000000000000e-01	2.132444930000000072e-01	4.246864369999999757e-03
1.354167000000000010e-01	1.919439410000000068e-01	4.215727130000000190e-03
1.458332999999999990e-01	1.726029599999999997e-01	4.198082520000000206e-03
1.562500000000000000e-01	1.554202339999999904e-01	4.173821769999999827e-03
1.666667000000000010e-01	1.400171279999999907e-01	4.154121680000000087e-03
1.770832999999999990e-01	1.260900990000000110e-01	4.104275929999999864e-03
1.875000000000000000e-01	1.138630699999999968e-01	4.057036620000000100e-03
1.979167000000000010e-01	1.032659660000000007e-01	4.039686060000000425e-03
2.083332999999999990e-01	9.399892740000000135e-02	4.033183899999999954e-03
2.187500000000000000e-01	8.555670949999999442e-02	4.085974479999999846e-03
2.291667000000000010e-01	7.793940900000000116e-02	4.139192600000000076e-03
2.395832999999999990e-01	7.111635920000000666e-02	4.172636530000000017e-03
2.500000000000000000e-01	6.494815439999999940e-02	4.203855650000000270e-03
2.604167000000000010e-01	5.927836830000000196e-02	4.228518260000000382e-03
2.708332999999999990e-01	5.427381760000000305e-02	4.224953749999999647e-03
2.812500000000000000e-01	4.980829369999999895e-02	4.179275569999999981e-03
2.916667000000000010e-01	4.596418580000000143e-02	4.180018310000000251e-03
3.020832999999999990e-01	4.273133009999999926e-02	4.237032889999999864e-03
3.125000000000000000e-01	4.003255559999999852e-02	4.304334610000000103e-03
3.229167000000000010e-01	3.776878809999999892e-02	4.361241279999999824e-03
3.333332999999999990e-01	3.580232740000000025e-02	4.427024009999999850e-03
3.437500000000000000e-01	3.411916079999999935e-02	4.506049639999999863e-03
3.541667000000000010e-01	3.257039049999999741e-02	4.606040320000000070e-03
3.645832999999999990e-01	3.161923679999999875e-02	4.714091650000000119e-03
3.750000000000000000e-01	3.104545649999999879e-02	4.821709270000000200e-03
3.854167000000000010e-01	3.057795859999999991e-02	4.916662510000000159e-03
3.958332999999999990e-01	3.020601170000000030e-02	5.000966830000000071e-03
4.062500000000000000e-01	3.013548320000000030e-02	5.050045319999999990e-03
4.166667000000000010e-01	3.002789999999999973e-02	5.071953869999999698e-03
4.270832999999999990e-01	3.013548320000000030e-02	5.050045319999999990e-03
4.375000000000000000e-01	3.020601170000000030e-02	5.000966830000000071e-03
4.479167000000000010e-01	3.057795859999999991e-02	4.916662510000000159e-03
4.583332999999999990e-01	3.104545649999999879e-02	4.821709270000000200e-03
4.687500000000000000e-01	3.161923679999999875e-02	4.714091650000000119e-03
4.791667000000000010e-01	3.257039049999999741e-02	4.606040320000000070e-03
4.895832999999999990e-01	3.411916079999999935e-02	4.506049639999999863e-03
5.000000000000000000e-01	3.580232740000000025e-02	4.427024009999999850e-03
5.104166999999999454e-01	3.776878809999999892e-02	4.361241279999999824e-03
5.208333000000000546e-01	4.003255559999999852e-02	4.304334610000000103e-03
5.312500000000000000e-01	4.273133009999999926e-02	4.237032889999999864e-03
5.416666999999999454e-01	4.596418580000000143e-02	4.180018310000000251e-03
5.520833000000000546e-01	4.980829369999999895e-02	4.179275569999999981e-03
5.625000000000000000e-01	5.427381760000000305e-02	4.224953749999999647e-03
5.729166999999999454e-01	5.927836830000000196e-02	4.228518260000000382e-03
5.833333000000000546e-01	6.494815439999999940e-02	4.203855650000000270e-03
5.937500000000000000e-01	7.111635920000000666e-02	4.172636530000000017e-03
6.041666999999999454e-01	7.793940900000000116e-02	4.139192600000000076e-03
6.145833000000000546e-01	8.555670949999999442e-02	4.085974479999999846e-03
6.250000000000000000e-01	9.399892740000000135e-02	4.033183899999999954e-03
6.354166999999999454e-01	1.032659660000000007e-01	4.039686060000000425e-03
6.458333000000000546e-01	1.138630699999999968e-01	4.057036620000000100e-03
6.562500000000000000e-01	1.260900990000000110e-01	4.104275929999999864e-03
6.666666999999999454e-01	1.400171279999999907e-01	4.154121680000000087e-03
6.770833000000000546e-01	1.554202339999999904e-01	4.173821769999999827e-03
6.875000000000000000e-01	1.726029599999999997e-01	4.198082520000000206e-03
6.979166999999999454e-01	1.919439410000000068e-01	4.215727130000000190e-03
7.083333000000000546e-01	2.132444930000000072e-01	4.246864369999999757e-03
7.187500000000000000e-01	2.373446999999999918e-01	4.308837850000000330e-03
7.291666999999999454e-01	2.644070190000000209e-01	4.371978589999999699e-03
7.395833000000000546e-01	2.949422480000000180e-01	4.448874000000000231e-03
7.500000000000000000e-01	3.294492580000000226e-01	4.526552199999999727e-03
7.604166999999999454e-01	3.687730519999999901e-01	4.601520139999999877e-03
7.708333000000000546e-01	4.136625219999999770e-01	4.705449149999999837e-03
7.812500000000000000e-01	4.661505910000000030e-01	4.805249689999999997e-03
7.916666999999999454e-01	5.277275209999999772e-01	4.892532790000000097e-03
8.020833000000000546e-01	6.013159500000000435e-01	4.952020629999999771e-03
8.125000000000000000e-01	6.917294880000000035e-01	5.021897130000000341e-03
8.229166999999999454e-01	8.071700720000000162e-01	5.066178949999999848e-03
8.333333699999999622e-01	9.648714499999999639e-01	5.087354009999999621e-03
